time,beta,Ca,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased,a
5523,0.06122821569442739,0.4250000119209289,69.579375,0.0009596265602108,0.0012291055297849,0.00023858744621276857,0.0009409331226346,7.286688804626466e-05,6.0132250189781184e-05,0.00028546325445175173,0.0347453579711912,0.01937994934082,0
5524,0.06122821569442739,0.4250000119209289,69.578924375,0.0008933740615840001,0.0011426460170742,0.0002218255877494812,0.0008747104358669,6.773852348327636e-05,5.5812077522277836e-05,0.0002655432868003845,0.034753157348632505,0.0194217019653318,1
5525,0.05883918755820816,0.4250000119209289,69.578513125,0.0008295400714869,0.0010623118686673,0.00020623379230499267,0.0008132140350338,6.297617197036743e-05,5.180718779563904e-05,0.0002470020651817322,0.0347603982543943,0.019460538635253502,1
5526,0.05486129543610976,0.4250000119209289,69.57813625,0.0007712058639522,0.0009874604129788,0.0001916316509246826,0.0007559607982632,5.854242026805877e-05,4.8093946576118474e-05,0.00022974567174911497,0.034767120971679305,0.019496663818359,1
5527,0.05115233202065738,0.4250000119209289,69.5777725,0.000717687997817586,0.0009180876731868998,0.00017825856924057006,0.0007027668762205496,5.442302644252777e-05,4.46504008769989e-05,0.00021368526935577393,0.0347733624267575,0.0195302636718747,1
5528,0.04769411842737874,0.4250000119209289,69.57743375,0.0006675214099884034,0.0008536367893215999,0.00016578983783721923,0.0006534096622467041,5.060074985027313e-05,4.1456845402717596e-05,0.00019874133825302121,0.034779154357909806,0.0195615145874021,1
5529,0.04542410160814011,0.4250000119209289,69.57712125,0.0006205843353271484,0.0007937238311765001,0.00015416704416275023,0.0006075615215301515,4.705021798610687e-05,3.8494932651519776e-05,0.00018483856201171876,0.0347845330810542,0.019590580139159902,1
5530,0.045358978211879696,0.4250000119209289,69.57683250000001,0.0005764981460571289,0.0007380127811429,0.00014334343433380125,0.0005649393796920777,4.374951303005219e-05,3.574754357337951e-05,0.0001719054579734802,0.03478952667236301,0.0196176132202145,0
5531,0.045358978211879696,0.4250000119209289,69.57656625,0.0005369217872619629,0.0006863081073760343,0.00013336905002593995,0.0005253169775009156,4.068110823631286e-05,3.319877326488495e-05,0.00015987478256225586,0.0347941647338864,0.0196427554321286,1
5532,0.04402722045779223,0.4250000119209289,69.57632437499998,0.0004991459321975709,0.0006381861877441407,0.00012401270985603333,0.0004885088300704955,3.7830641269683834e-05,3.08341071009636e-05,0.00014868486166000366,0.0347984722900387,0.019666136779784897,1
5533,0.041050708187477906,0.4250000119209289,69.57610625,0.0004629676675796509,0.000593149003982544,0.00011508839249610901,0.0004541798114776611,3.5172162652015684e-05,2.8639874160289763e-05,0.00013827662587165832,0.0348024722290035,0.019687883605956698,1
5534,0.03827542705195286,0.4250000119209289,69.575891875,0.0004302730560302735,0.000551505389213562,0.00010707889318466187,0.0004222130393981933,3.269662171602249e-05,2.6603072583675384e-05,0.00012859275937080383,0.0348061880493161,0.0197081060791013,1
5535,0.035687770162309854,0.4250000119209289,69.57567937499999,0.00040157173633575445,0.0005126104927062988,9.949421048164366e-05,0.0003924389171600342,3.0390881896018982e-05,2.4712230265140536e-05,0.00011958337783813476,0.034809640808105204,0.0197269104003903,1
5536,0.03374797478318213,0.4250000119209289,69.575489375,0.0003709433841705322,0.00047661738395690916,9.251205444335938e-05,0.00036488987445831297,2.8257456719875336e-05,2.295680910348892e-05,0.00011120237231254577,0.034812848205566106,0.0197443972778317,1
5537,0.0336027555167675,0.4250000119209289,69.5753075,0.00034808313846588135,0.0004430645322799683,8.604265213012696e-05,0.000339139175415039,2.626329928636551e-05,2.1326946616172793e-05,0.00010340609908103943,0.034815827026367006,0.019760659484862997,0
5538,0.0336027555167675,0.4250000119209289,69.575148125,0.0003208015251159668,0.0004121338081359863,8.008807539939881e-05,0.00031545829772949217,2.4429425597190858e-05,1.9813806116580963e-05,9.615571498870849e-05,0.0348185943603513,0.0197757818603512,1
5539,0.03289571989859851,0.4250000119209289,69.574995,0.0003007720375061035,0.0003830105066299438,7.434512972831726e-05,0.00029322205543518064,2.270742416381836e-05,1.8409009277820587e-05,8.941373944282532e-05,0.0348211663818356,0.019789844970702897,1
5540,0.03071674944034641,0.4250000119209289,69.574855,0.0002788562750816345,0.0003566166973114014,6.948550283908845e-05,0.0002728345561027527,2.1128593683242797e-05,1.7104625552892686e-05,8.314423203468322e-05,0.0348235556030271,0.0198029193115232,1
5541,0.028640107384749775,0.4250000119209289,69.5747325,0.00025724411249160767,0.0003311423110961914,6.414149582386017e-05,0.0002536775732040405,1.9645057022571563e-05,1.589395374059677e-05,7.731767177581787e-05,0.0348257751464841,0.019815077819824098,1
5542,0.02670385901417047,0.4250000119209289,69.574610625,0.00024394847631454468,0.0003080945158004761,5.9958120584487915e-05,0.0002357390022277832,1.8255874812603e-05,1.476897656917572e-05,7.18953138589859e-05,0.0348278369140621,0.0198263867187497,1
5543,0.025397264088193535,0.4250000119209289,29.817658125,9.792162895202637e-05,0.00012553542137145994,2.4517109990119933e-05,9.600445985794069e-05,7.434685975313188e-06,6.005315631628037e-06,2.924789845943451e-05,0.014926810302734201,0.0085002862548826,1
5544,0.5,0.6000000238418579,69.82603,0.06259272949218729,0.032517770996093404,0.012359746856689198,0.0177239471435544,0.0049933976745603,0.003409504470825,0.0030082865524288993,0.0290381723022458,0.0018671385955808,0
5545,0.5,0.6000000238418579,69.8103,0.048012556152343504,0.0372364019775389,0.0123870114135739,0.0244468157958979,0.0044183273696896,0.0031971105575557,0.0039353479385373005,0.029482867431640296,0.0023972373199460002,0
5546,0.5,0.6000000238418579,69.7932175,0.0406366241455075,0.03834201965332,0.0107748262023924,0.0280333718872066,0.0039319450378415,0.0029875394821163,0.004583123130797799,0.0298991198730465,0.0030459225082394,1
5547,0.48049080797604155,0.6000000238418579,69.776041875,0.0364542541503903,0.0378755767822262,0.0094324806213374,0.0290939410400388,0.0034811796951291,0.0027826166915889,0.0050044549560543,0.030287462158202803,0.0037751296615596997,1
5548,0.44800665974617004,0.6000000238418579,69.759335625,0.0336842987060543,0.0367330090332028,0.0085016706085201,0.0287715252685543,0.0030845736694332998,0.0025838318252561,0.0052441221618649,0.0306486117553708,0.004553923797606999,1
5549,0.4177186403955732,0.6000000238418579,69.743323125,0.0315627313232419,0.035308853149413705,0.0078412042999264,0.0278082040405269,0.0027507959747312,0.0023931865692133998,0.0053449549865718,0.030983526916503502,0.005358050308227,1
5550,0.38947827901159016,0.6000000238418579,69.728071875,0.0297637619018551,0.033780654296874796,0.0073315627288815,0.026590842895507498,0.0024757744216915,0.0022125057601925,0.005344215240478199,0.0312934286499019,0.0061693644714354,1
5551,0.370940910918372,0.6000000238418579,69.7135875,0.028145771179199003,0.0322305709838865,0.006903939208984,0.0253018426513668,0.0022499008369443003,0.0020430404663082003,0.005271778640746699,0.031579751892089496,0.0069748202514646005,1
5552,0.3704091012477875,0.6000000238418579,69.69984375,0.026647771911620804,0.0306983374023433,0.0065236531829831,0.024021578674316098,0.0020628482246394996,0.0018854086494442001,0.0051503642272945,0.0318440548706051,0.007765348434447901,0
5553,0.3704091012477875,0.6000000238418579,69.6868075,0.025245593566894,0.0292044232177731,0.0061743936920162,0.022783238220214597,0.0019056438064572001,0.0017397001266476002,0.0049966918945309,0.0320879394531248,0.0085348542785641,1
5554,0.35953375697135925,0.6000000238418579,69.67445562500001,0.023923212585448897,0.0277598788452146,0.0058484173583981,0.021599384155273,0.0017712106323239,0.0016056223678586,0.004822818222045701,0.0323129956054685,0.0092794073486325,1
5555,0.3352270594664982,0.6000000238418579,69.66274312499999,0.0226752111816403,0.0263705709838864,0.005541874389648,0.0204735089111325,0.0016542051887509,0.0014826326370236,0.004637325134276901,0.03252075592041,0.0099966328430172,1
5556,0.312563636473247,0.6000000238418579,69.65164312499999,0.0214905313110348,0.0250389883422849,0.005252205123901,0.0194052923583979,0.0015506876182552,0.0013700444412228,0.0044462633514401,0.0327126620483396,0.010685253448486,1
5557,0.29143240622111727,0.6000000238418579,69.64112375,0.0203683352661129,0.0237655462646481,0.0049777848815913,0.0183923757934567,0.0014577450752254,0.0012671004295345,0.0042538547515866,0.0328900698852536,0.0113447631835934,1
5558,0.27559169701167513,0.6000000238418579,69.63114625,0.0193061660766598,0.0225503662109371,0.004717965927123599,0.0174322169494626,0.0013732763481136001,0.001173023319244,0.0040630110168454,0.0330542242431638,0.0119751924133297,1
5559,0.2744058072566986,0.6000000238418579,69.621689375,0.0182988957214352,0.0213925103759764,0.0044718220901486,0.0165222940063474,0.0012957580184933,0.0010870512294766002,0.0038757199859615,0.0332062683105466,0.0125769378662107,0
5560,0.2744058072566986,0.6000000238418579,69.61273,0.017343830718993702,0.0202903610229488,0.0042384503555295,0.015659960632324,0.0012240593147275001,0.0010084572696682,0.0036933113098140003,0.033347242431640105,0.013150644836425399,1
5561,0.26863204155649456,0.6000000238418579,69.6042375,0.0164383972167966,0.0192422097778317,0.0040172744750972,0.0148426568603513,0.0011573361968991,0.0009365609645841,0.0035166453552242004,0.0334780938720699,0.0136971246337886,1
5562,0.25083819244589123,0.6000000238418579,69.596183125,0.0155803073120114,0.018245968170165598,0.003807542724609,0.0140679795837397,0.0010949522209164999,0.0008707335281368,0.0033462510299681002,0.0335996838378904,0.014217292480468298,1
5563,0.23387997916766573,0.6000000238418579,69.58855375,0.0147665443420407,0.017299704742431303,0.0036087813949581002,0.0133336975097653,0.0010364202404019001,0.0008103993415829,0.003182421302795,0.033712789611816,0.0147121241760251,1
5564,0.218068248459271,0.6000000238418579,69.58132375000001,0.0139952095031735,0.016401103210448898,0.003420259971618401,0.012637637634277,0.0009813532066342,0.0007550356769559,0.0030252852249142,0.0338181103515621,0.015182624664306298,1
5565,0.20504777559212273,0.6000000238418579,69.574471875,0.013265621032714598,0.0155483665466305,0.0032417403411861,0.011977853240966401,0.0009294474315639001,0.0007041695880887751,0.0028748529815671997,0.0339162838745114,0.0156298110961911,1
5566,0.2032848298549652,0.6000000238418579,69.5679775,0.0125747372436521,0.014739674987792599,0.0030727929687495996,0.011352700653075701,0.0008804690742488001,0.000657375364303589,0.0027310573196407998,0.034007888793945104,0.016054693603515302,0
5567,0.2032848298549652,0.6000000238418579,69.56182312499999,0.0119174085998531,0.0139725325012204,0.0029124896240231,0.010760355224608999,0.0008342025566097998,0.0006142706775665283,0.0025937772750852,0.034093446655273,0.0164582690429685,1
5568,0.2004238430942808,0.6000000238418579,69.555985,0.0112958670043942,0.013244817047118801,0.0027604631042476,0.0101988581848141,0.0007904444503779001,0.0005745113801956177,0.0024628463363644,0.034173430175780894,0.016841515960693,1
5569,0.1876930828605379,0.6000000238418579,69.55045187500001,0.0107052641296384,0.0125545996093748,0.0026162962722774,0.0096666017150876,0.0007490340137478,0.0005377885484695434,0.0023380704879756,0.0342482699584958,0.017205382232665604,1
5570,0.1750038691929408,0.6000000238418579,69.54521125,0.0101458061218258,0.011899937286376602,0.0024795777893064004,0.009161973495483,0.0007098212814329054,0.0005038248872756959,0.0022192382812497,0.0343183523559567,0.0175507839965815,1
5571,0.1631725260189601,0.6000000238418579,69.54024625,0.009615341186523201,0.011279133148193001,0.0023499991226192,0.0086835588836667,0.0006726789951324462,0.00047237155914306645,0.0021061277580258003,0.0343840332031246,0.0178786053466793,1
5572,0.1527811288833618,0.6000000238418579,69.535541875,0.009111396102904899,0.0106902537536618,0.0022270004844663002,0.0082299444580075,0.0006374855136871338,0.0004432054281234741,0.0019985130310056,0.034445637207031,0.018189696960449,1
5573,0.15059711039066312,0.6000000238418579,69.53107999999999,0.0086340388488766,0.0101317214965817,0.0021103627204891997,0.0077997592926021,0.0006041261100769043,0.0004161259365081787,0.0018961653518673,0.034503457336425396,0.0184848748779293,0
5574,0.15059711039066312,0.6000000238418579,69.5268525,0.008182809753417598,0.0096021621704099,0.0019998885726925,0.007391853485107101,0.0005725057792663575,0.0003909529447555542,0.001798858184814,0.0345577627563474,0.0187649206542966,1
5575,0.14932120697838916,0.6000000238418579,69.522840625,0.007755081787109101,0.0091003464508051,0.0018953547668454,0.0070052729797361,0.0005425465250015258,0.00036752497196197514,0.0017063718032832,0.0346088003540035,0.019030581359863,1
5576,0.1404438998017992,0.6000000238418579,69.519043125,0.007350093612670699,0.0086247515869136,0.0017963002395628,0.0066389608764646,0.0005141636085510254,0.0003456972599029541,0.001618494853973,0.0346567904663082,0.019282571105956697,1
5577,0.13094902251447946,0.6000000238418579,69.515450625,0.0069648960876461,0.0081738595581052,0.0017022926902766,0.0062918193054196,0.00048726988792419427,0.00032533924102783203,0.001535020332336,0.03470194152832,0.019521573486327798,1
5578,0.12209605638469966,0.6000000238418579,69.51203375,0.006605398101806399,0.0077470033264155,0.0016136710166926,0.0059628969573971,0.0004617902946472168,0.0003063327646255493,0.0014557457923885001,0.034744444885253495,0.0197482418823241,1
5579,0.11400019590343742,0.6000000238418579,69.50879499999999,0.0062629644012448995,0.007343386077880501,0.0015301197624204,0.0056518266296383,0.00043769543170928956,0.00028857255935668945,0.0013804841423032,0.0347844747924801,0.019963197326659698,1
5580,0.11156508326530448,0.6000000238418579,69.505733125,0.0059317848205563,0.0069603456878659,0.0014501496505734,0.0053572782135007,0.0004148816394805908,0.00027196369409561156,0.0013090571975704,0.03482219299316369,0.020167034301757404,0
5581,0.11156508326530448,0.6000000238418579,69.502829375,0.0056207939910886,0.0065965435791012,0.0013739894294734,0.0050775691223141,0.0003932181739807129,0.00025641728401184084,0.0012412743377680998,0.0348577462768552,0.020360321960449,1
5582,0.11109090702874314,0.6000000238418579,69.500080625,0.0053256201934811,0.0062513823699948,0.00130179195404,0.0048120533752438995,0.00037265459060668946,0.00024185137510299685,0.0011769457244870001,0.0348912719726559,0.0205435952758784,1
5583,0.10508905031851357,0.6000000238418579,69.49747625,0.0050469237518307,0.005924213027953799,0.0012335598564145,0.0045601660919187,0.000353146915435791,0.00022819231510162353,0.0011158954334255001,0.034922901306152,0.0207173672485348,1
5584,0.09798438102006911,0.6000000238418579,69.49500749999999,0.0047822051239009,0.0056141618347164,0.0011689523696896001,0.0043214379501339,0.0003346587038040161,0.00021537402391433715,0.0010579618453976,0.034952750854491996,0.0208821209716794,1
5585,0.09136003255844109,0.6000000238418579,69.49266374999999,0.00453112247467,0.0053201202392576,0.0011076070022580998,0.0040951096725461,0.000317130937576294,0.00020333645582199097,0.0010029918956752002,0.0349809277343747,0.0210383166503903,1
5586,0.0851835278528077,0.6000000238418579,69.490444375,0.0042934638595579,0.0050413526916501,0.001049476356506,0.003880510063171,0.0003005116701126099,0.0001920245289802551,0.000950837526321,0.035007532958984,0.021186393127440997,1
5587,0.08264944702386849,0.6000000238418579,69.48834375,0.0040680168914793,0.0047770944213863,0.0009943874359127,0.0036770734786984,0.00028475707292556767,0.0001813879084587097,0.0009013580608365,0.035032659912109104,0.0213267694091794,0
5588,0.08264944702386849,0.6000000238418579,69.48635562500002,0.0038551891326901,0.0045267510223384,0.0009422921180721,0.0034842858505246,0.0002698272156715393,0.00017138059377670288,0.0008544201946254999,0.0350563964843747,0.021459839782714502,1
5589,0.0825319641402789,0.6000000238418579,69.48446687500001,0.003653965911865,0.0042896562194819,0.0008930136203764001,0.0033016827011105,0.00025568609952926637,0.00016196069955825806,0.000809898872375,0.0350788293457028,0.021585975341796602,1
5590,0.07863430785281311,0.6000000238418579,69.4826775,0.0034636630630489004,0.004065136947631501,0.0008463785362240999,0.0031287758636472,0.0002422959041595459,0.00015308990478515625,0.0007676761436459,0.0351000302124021,0.0217055377197262,1
5591,0.07331814297607961,0.6000000238418579,69.48098499999999,0.003282750587463,0.0038526021957394005,0.0008022627830502999,0.0029651132202144002,0.00022962159395217895,0.0001447330117225647,0.0007276397609707001,0.0351200735473629,0.0218188656616208,1
5592,0.06836138452802383,0.6000000238418579,69.4793775,0.0031117435836789005,0.0036512206268306995,0.0007603912353513,0.0028101162338253,0.0002176184296607971,0.00013685744404792782,0.0006896821689604477,0.0351390240478511,0.021926282043456504,1
5593,0.06373973031129153,0.6000000238418579,69.477851875,0.0029486576080318995,0.0034604751968381003,0.0007207287693018,0.0026633153533932,0.00020625000476837157,0.00012943274974823,0.0006536986446380615,0.035156942749023,0.0220280941772456,1
5594,0.06122821569442739,0.6000000238418579,69.47640687500001,0.0027941996765134002,0.0032795056152341,0.0006829674434661866,0.0025241309356687,0.00019547138690948485,0.00012243056297302245,0.0006195883083343506,0.0351738888549801,0.0221245941162105,0
5595,0.06122821569442739,0.6000000238418579,69.47503875,0.0026469443511958,0.0031078024673459,0.0006470779800415039,0.0023920928955075,0.00018524624586105346,0.00011582407474517823,0.0005872519588470459,0.035189919738769095,0.022216055603027002,0
5596,0.06122821569442739,0.6000000238418579,69.473745625,0.0025074521636959,0.0029449092483516998,0.0006130383872985839,0.0022667842674253,0.0001755422067642212,0.00010958829998970033,0.0005565945053100585,0.0352050863647459,0.0223027450561522,1
5597,0.05883918755820816,0.6000000238418579,69.472520625,0.0023755601119992004,0.0027904042434687996,0.0005807673549652099,0.0021478922653194,0.00016633506059646604,0.0001037001085281372,0.0005275264930725097,0.0352194403076169,0.022384907531738,1
5598,0.05486129543610976,0.6000000238418579,69.471358125,0.0022517041015623,0.0026440047836301,0.0005502807188034058,0.0020351516532894,0.00015760430097579956,9.81382441520691e-05,0.0004999642848968506,0.0352330221557614,0.022462778015136395,1
5599,0.05115233202065738,0.6000000238418579,69.47025562500001,0.0021352842903133,0.0025056475067135,0.0005216686582565308,0.0019284704780574,0.00014934279441833494,9.288345456123353e-05,0.00047383199214935304,0.0352458758544918,0.0225365805053708,1
5600,0.04769411842737874,0.6000000238418579,69.46921,0.0020230398941037,0.0023746749877927,0.0004945021963119507,0.0018276116943355002,0.00014153217911720275,8.79184877872467e-05,0.0004490617942810059,0.035258040771484096,0.0226065243530269,1
5601,0.04542410160814011,0.6000000238418579,69.468225,0.0019168543815608998,0.002250318317413,0.00046852654933929436,0.0017319960975643001,0.0001341275990009308,8.322671294212342e-05,0.0004255856323242188,0.0352695562744137,0.022672811279296497,1
5602,0.045358978211879696,0.6000000238418579,69.46728875,0.0018160079383847,0.0021324625205991,0.0004439531993865967,0.0016413201332090002,0.00012710554122924805,7.879186034202576e-05,0.00040333435535430917,0.0352804586791989,0.0227356317138669,0
5603,0.045358978211879696,0.6000000238418579,69.46640062499999,0.0017209202957149,0.0020206710624692003,0.00042062220096588136,0.0015553121948239,0.00012044498920440674,7.45988380908966e-05,0.00038224300861358645,0.0352907812499996,0.0227951693725583,1
5604,0.04402722045779223,0.6000000238418579,69.4655625,0.0016318667984006,0.0019149276542661001,0.0003987018632888794,0.0014738311958309,0.00011413501977920534,7.063359439373016e-05,0.0003622505569458008,0.0353005529785152,0.0228515917968747,1
5605,0.041050708187477906,0.6000000238418579,69.46476625,0.0015468747329708999,0.0018149340629573997,0.0003780061483383179,0.0013967903518673002,0.00010816890239715576,6.688358008861541e-05,0.0003433027505874634,0.0353098065185544,0.022905065002441,1
5606,0.03827542705195286,0.6000000238418579,69.46401,0.0014649153518672998,0.0017199772453304002,0.0003581536340713501,0.0013238100814815,0.00010251723647117614,6.33370178937912e-05,0.0003253479862213135,0.0353185684204098,0.022955740051269203,1
5607,0.035687770162309854,0.6000000238418579,69.463294375,0.0013881353378292999,0.0016298609352108,0.0003393233251571655,0.0012545023918147,9.714998006820678e-05,5.9982036948204034e-05,0.00030833216190338136,0.0353268685913082,0.0230037670898434,1
5608,0.03374797478318213,0.6000000238418579,69.462615,0.0013151292228696,0.0015444682884212,0.000321514801979065,0.0011887907028194,9.206119894981384e-05,5.6807543635368344e-05,0.00029220424652099606,0.0353347262573239,0.023049281921386302,1
5609,0.0336027555167675,0.6000000238418579,69.46196625,0.0012452256393428,0.0014633247756954,0.00030450353145599366,0.0011264081382748,8.723021984100342e-05,5.380327045917511e-05,0.0002769168353080749,0.0353421694946285,0.023092416381835602,0
5610,0.0336027555167675,0.6000000238418579,69.46135374999999,0.001180747852325,0.0013865338134762002,0.00028855192661285406,0.0010672320842738002,8.264757752418517e-05,5.095938086509705e-05,0.00026242392539978026,0.0353492181396481,0.0231332931518552,1
5611,0.03289571989859851,0.6000000238418579,69.460774375,0.0011190759754177999,0.0013138922119138,0.0002734883522987365,0.001011260719299,7.83130955696106e-05,4.826725542545319e-05,0.00024868577480316163,0.035355894165038704,0.023172029418945,1
5612,0.03071674944034641,0.6000000238418579,69.460234375,0.0010592581367489,0.0012449303817745,0.0002590727758407593,0.0009582330226894,7.420657396316529e-05,4.571884751319886e-05,0.00023566506862640385,0.0353622189331051,0.0232087353515622,1
5613,0.028640107384749775,0.6000000238418579,69.459714375,0.0010039929580685,0.0011794576644894,0.000245386221408844,0.0009078631591794,7.030586421489715e-05,4.330603241920471e-05,0.00022332291364669798,0.035368209228515204,0.023243522644042596,1
5614,0.02670385901417047,0.6000000238418579,69.459215625,0.0009512839317318,0.001117507152557,0.00023251388549804688,0.0008601394844052,6.661009669303894e-05,4.102121710777283e-05,0.0002116228818893433,0.0353738812255856,0.023276486816406,1
5615,0.025397264088193535,0.6000000238418579,29.768090625,0.0003920973682402,0.000460809650421,9.589945316314698e-05,0.0003546605873107,2.746528744697571e-05,1.6911358833312986e-05,8.72660994529724e-05,0.0151618972778319,0.009985296936035,1
5616,0.5,0.4250000119209289,69.82666,0.0620578363037107,0.032475215759277,0.0123230134582516,0.0177143876647947,0.004992657623290799,0.0034094978332517,0.0030082431030270997,0.029038171997070098,0.0018671375656125,0
5617,0.5,0.4250000119209289,69.812618125,0.0464013372802731,0.036939912719726097,0.012178231658935201,0.024325901794433197,0.0044089644241329,0.0031969142913814,0.0039341196441647,0.0294828558349607,0.0023971713256833002,0
5618,0.5,0.4250000119209289,69.79748375,0.0382111898803707,0.0376337322998045,0.0103644413757321,0.0276477825927731,0.0039020851135249997,0.0029864892196653,0.0045765935897824,0.029899035339355198,0.0030453399658199997,0
5619,0.5,0.4250000119209289,69.78245875,0.0334074783325192,0.0366904205322261,0.0088483873748776,0.028344397277831702,0.0034231346893306,0.0027796683502193,0.004986202163695899,0.0302871221923825,0.0037727592086789,0
5620,0.5,0.4250000119209289,69.7680675,0.030157485656738103,0.0350607888793942,0.0077785257720944,0.0276204464721676,0.0029954333496091997,0.0025778338623043,0.005207143325805399,0.030647680664062302,0.0045474568939204,0
5621,0.5,0.4250000119209289,69.754508125,0.0276540435791012,0.0331697827148434,0.007008134307861,0.0262600042724606,0.0026309022140499996,0.0023830808639523004,0.0052829118347164,0.030981521911620707,0.0053441551971432,0
5622,0.5,0.4250000119209289,69.741826875,0.025548181152343398,0.031209817810058302,0.0064107461547848,0.0246726681518551,0.0023272293090817,0.0021974296188351,0.005252048721313201,0.0312897384643551,0.0061438410949702996,0
5623,0.5,0.4250000119209289,69.730001875,0.023684003601074,0.029270333557128603,0.0059128662872311,0.023051271667480097,0.0020756146049497,0.0020223588371273997,0.0051458838653561005,0.031573662109374595,0.0069328112030027,0
5624,0.5,0.4250000119209289,69.71899375,0.0219900521850583,0.027393413391113102,0.0054763410186765005,0.021479582824706602,0.0018659936141965,0.0018587093734737004,0.0049885305786129,0.0318347802734371,0.0077015573120114,0
5625,0.5,0.4250000119209289,69.708754375,0.0204309078979489,0.025599080505370703,0.0050822420501705,0.0199904360961911,0.0016893665313717002,0.0017067701911922,0.0047979352569576,0.0320746548461911,0.0084437438201901,0
5626,0.5,0.4250000119209289,69.6992325,0.0189902215576169,0.023896336975097198,0.004721011962890299,0.0185938796997068,0.0015384615135190002,0.0015664169120785001,0.0045871740722652,0.0322948547363278,0.0091553720092771,0
5627,0.5,0.4250000119209289,69.690380625,0.0176549188232419,0.022288768615722203,0.0043876613616940004,0.017290481262206503,0.0014077085113521999,0.0014372442817684001,0.004365641555785799,0.032496920166015304,0.009834134521484,0
5628,0.5,0.4250000119209289,69.68214437500001,0.0164146664428707,0.0207763821411129,0.0040788695526118995,0.0160768267822263,0.0012929278755185,0.0013186742019649,0.0041400187683102,0.0326823144531247,0.0104789331054684,0
5629,0.5,0.4250000119209289,69.67448625,0.015262241821288701,0.019357107238769197,0.0037922471237179993,0.0149478680419918,0.0011909986877438,0.0012100343704221001,0.003915004768371,0.0328524252319333,0.011089526519775,0
5630,0.5,0.4250000119209289,69.66737,0.0141903605651852,0.018027666778564,0.0035258935165402004,0.0138980947875973,0.0010995899391170998,0.00111061173439,0.0036938599777219003,0.0330085366821285,0.0116662670898434,0
5631,0.5,0.4250000119209289,69.66074875,0.0131957881164548,0.0167843933105465,0.0032784577941891,0.012922099151611001,0.0010169548225401,0.0010196896266934001,0.0034788032531734,0.033151841735839495,0.0122099174499509,0
5632,0.5,0.4250000119209289,69.654589375,0.012269787292480202,0.015623132934570001,0.0030484928131101004,0.0120148994445799,0.0009417817115780001,0.0009365716743465001,0.0032713066864011,0.0332834414672849,0.012721522064208601,0
5633,0.5,0.4250000119209289,69.648861875,0.011409460296630598,0.014539323272704699,0.0028346576690670994,0.0111715490722652,0.000873041658401,0.0008605952835080999,0.0030722999191281,0.0334043392944333,0.013202303771972299,0
5634,0.5,0.4250000119209289,69.64353875,0.0106095195007321,0.0135286605834957,0.0026359024810787,0.010387577209472401,0.0008099378108974001,0.0007911394119261001,0.0028823212432858,0.033515453186034695,0.013653594512939099,0
5635,0.5,0.4250000119209289,69.63858625,0.0098666650390622,0.012586749572753499,0.002451139411926,0.0096587881469724,0.0007518314743039,0.0007276280689237,0.0027016271972653003,0.033617621765136496,0.014076785736083699,0
5636,0.5,0.4250000119209289,69.63398187499999,0.009175220031737999,0.0117095378112791,0.0022794985389706,0.008981406097411701,0.0006982108020781187,0.0006695319271087647,0.0025302753829952998,0.0337116116333003,0.014473289489745899,0
5637,0.5,0.4250000119209289,69.62970250000001,0.0085300548553464,0.010892158508300498,0.0021194666481015,0.0083515570068356,0.0006486233139038085,0.0006163658618927002,0.0023681773757931,0.0337981164550777,0.014844517517089402,0
5638,0.5,0.4250000119209289,69.62572125,0.0079311312866207,0.0101309480285642,0.0019706422042844,0.0077656850433347,0.0006026869487762451,0.0005676862335205078,0.0022151353836055,0.033877770996093404,0.0151918594360348,0
5639,0.5,0.4250000119209289,69.62201875,0.0073754646301266,0.009422435607909901,0.0018323853492734,0.0072208222961422,0.0005600976324081421,0.0005230898523330688,0.0020708816337582,0.0339511495971676,0.015516667480468298,0
5640,0.5,0.4250000119209289,69.61857875000001,0.0068573782348630005,0.0087630866241452,0.0017038181114192,0.0067142279052732,0.0005205911445617675,0.00048221116065979007,0.0019351054191586,0.0340187789916989,0.0158202514648435,0
5641,0.5,0.4250000119209289,69.615380625,0.006375554962157801,0.0081493923950192,0.0015841530609127,0.0062430937957761,0.00048391406059265134,0.00044471868038177493,0.0018074649429317999,0.034081138000487995,0.0161038697814938,0
5642,0.5,0.4250000119209289,69.61241,0.0059282823181149,0.007578436126708599,0.0014729518508906998,0.005804941101073999,0.00044984923362731936,0.00041031165122985846,0.0016875982856747,0.0341386621093746,0.016368729858398202,0
5643,0.5,0.4250000119209289,69.60964750000001,0.0055121406555172,0.007047197036742701,0.0013694907569882,0.005397484207153,0.00041820204257965086,0.00037871786594390863,0.0015751360321042,0.0341917446899411,0.0166159829711912,0
5644,0.5,0.4250000119209289,69.607073125,0.0051277750396726,0.0065535547637936,0.0012737133979794002,0.0050187521362301,0.00038880754947662356,0.0003496908950805664,0.0014697077369687,0.0342407485961912,0.0168467214965817,0
5645,0.5,0.4250000119209289,69.60467875,0.0047706536102292,0.0060948067474361,0.0011847593879695999,0.004666956100463499,0.00036151866436004643,0.00032300843238830567,0.0013709523010247999,0.0342860055541989,0.017061986846923602,0
